urbrur,hhsize,statocc,rooms,bedrooms,phone,cell,car,bicycle,motorcycle,refrigerator,tv,radio,bank,deaths_12m,exp_01,exp_02,exp_03,exp_04,exp_05,exp_06,exp_07,exp_08,exp_09,exp_10,exp_11,exp_12,tot_exp,tot_food,share_food,pc_exp,quint_nat,hhweight_x,popweight,hhweight_y,num_children,num_elderly,average_age,housing_density,dependency_ratio,employment_rate,house_quality_score,house_modernity_score,lifestyle_score,polygamous,living_conditions_level_score,highest_edu_lvl,avg_cmr,unstability_index,womens_empowerment_index,disability_count,unique_religions,health_Data Not Available_per_household,health_Healthy Weight_per_household,health_Obese_per_household,health_Overweight_per_household,health_Underweight_per_household,health_Very Underweight_per_household,num_male,num_female,marstat_1_per_household,marstat_2_per_household,marstat_3_per_household,marstat_4_per_household,migrate_0_per_household,migrate_10_per_household,migrate_11_per_household,migrate_12_per_household,migrate_20_per_household,migrate_30_per_household,migrate_99_per_household,occupation_0_per_household,occupation_1_per_household,occupation_2_per_household,occupation_3_per_household,occupation_4_per_household,occupation_5_per_household,occupation_6_per_household,occupation_7_per_household,occupation_8_per_household,occupation_9_per_household,occupation_10_per_household,occupation_11_per_household,industry_0_per_household,industry_1_per_household,industry_2_per_household,industry_3_per_household,industry_4_per_household,industry_5_per_household,industry_6_per_household,industry_7_per_household,industry_8_per_household,industry_9_per_household,industry_10_per_household,industry_11_per_household,industry_12_per_household,industry_13_per_household,industry_14_per_household,industry_15_per_household,percent_literate,total_children_born
1,7,3,2,2,0,1,0,1,0,0,0,1,0,0.0,3292,182,990,1258,568,250,421,342,169,382,150,600,8604,3292,0.382999986410141,1229.142822265625,1,204.80562814070356,1433.6393969849248,204.80562814070356,4,0,19.857142857142858,1.75,1.3333333333333333,0.2857142857142857,10,3,4,False,6.440154440154441,9,0.0,16.0,0.0,0,1,6,1,0,0,0,0,4,3,3,4,0,0,1,0,0,0,4,0,2,5,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,100.0,3.0
2,5,2,2,1,0,1,1,0,0,0,1,1,1,0.0,3488,77,517,1207,369,119,3485,396,356,387,677,437,11515,3488,0.3030000030994415,2303.0,3,285.3711117894865,1426.8555589474329,285.3711117894865,3,0,16.6,1.6666666666666667,1.5,0.2,7,19,13,False,12.94736842105263,9,0.0,10.0,0.0,0,1,3,2,0,0,0,0,3,2,3,2,0,0,0,0,0,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.0,3.0
2,5,2,2,2,0,0,0,0,1,0,1,0,0,0.0,5546,40,615,1575,1134,735,462,46,742,161,74,549,11679,5546,0.4749999940395355,2335.800048828125,3,285.3711117894865,1426.8555589474329,285.3711117894865,3,0,13.4,1.25,1.5,0.2,7,21,5,False,12.727272727272727,9,0.0,8.0,0.0,0,1,3,1,0,0,0,1,3,2,3,2,0,0,2,0,0,0,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.0,3.0
2,4,1,3,2,0,1,0,0,0,1,1,1,1,0.0,2862,31,664,2890,281,245,490,351,217,774,221,734,9760,2862,0.2930000126361847,2440.0,3,347.5996141400574,1390.3984565602295,347.5996141400574,2,0,26.0,0.8,1.0,0.5,12,33,11,False,33.888888888888886,9,0.0,2.5,1.0,0,1,4,0,0,0,0,0,3,1,2,2,0,0,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,75.0,2.0
2,3,1,4,2,0,1,1,0,0,1,1,1,1,0.0,3251,76,804,4752,713,441,2807,954,573,616,313,1130,16430,3251,0.1979999989271164,5476.66650390625,5,222.51403870810185,667.5421161243055,222.51403870810185,0,0,39.0,0.5,0.0,1.0,9,33,16,False,136.0,9,0.0,6.0,1.0,0,1,3,0,0,0,0,0,2,1,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,100.0,4.0
2,4,1,3,2,0,1,0,0,0,0,1,0,0,0.0,3999,22,594,3838,239,567,514,511,217,683,146,746,12076,3999,0.3310000002384186,3019.0,4,380.2852921423774,1521.1411685695095,380.2852921423774,1,0,36.5,0.8,0.3333333333333333,0.5,12,33,4,False,47.64705882352941,8,0.0,9.0,1.0,0,1,4,0,0,0,0,0,2,2,1,2,0,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75.0,3.0
2,4,1,4,3,1,1,1,0,0,1,1,1,1,0.0,6291,122,2270,10789,1671,852,6241,2172,1397,3001,1013,2758,38577,6291,0.163000002503395,9644.25,5,222.51403870810185,890.0561548324073,222.51403870810185,0,0,33.0,0.5714285714285714,0.0,0.25,12,34,17,False,114.625,10,0.0,11.0,0.0,0,1,4,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,2.0
2,8,1,5,2,0,1,0,0,0,1,1,1,1,0.0,4418,86,1270,4173,305,467,930,573,306,1326,298,1159,15311,4418,0.289000004529953,1913.875,2,296.68538494413576,2373.483079553086,296.68538494413576,6,0,15.0,1.1428571428571428,3.0,0.125,12,24,11,False,11.646551724137932,8,0.0,15.5,0.0,0,1,7,1,0,0,0,0,4,4,6,2,0,0,0,1,2,1,2,0,2,7,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.42857142857143,6.0
2,3,1,3,1,0,1,0,0,0,1,1,1,1,0.0,4067,60,926,4163,494,411,944,664,347,536,322,1252,14186,4067,0.2870000004768371,4728.66650390625,5,347.5996141400574,1042.7988424201722,347.5996141400574,1,0,22.666666666666668,0.75,0.5,0.6666666666666666,12,33,11,False,50.13333333333333,9,0.0,7.5,0.5,0,1,2,1,0,0,0,0,1,2,1,2,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,100.0,1.0
2,2,3,1,1,0,1,0,0,0,1,1,1,1,0.0,1829,37,582,1645,1354,274,1432,211,1405,161,137,522,9589,1829,0.1909999996423721,4794.5,5,269.65684351914035,539.3136870382807,269.65684351914035,0,0,26.5,1.0,0.0,1.0,13,33,11,False,67.0,6,,4.0,0.0,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1,3,1,5,2,0,1,0,0,0,1,1,1,1,0.0,2762,43,245,2989,224,168,314,181,65,114,134,520,7759,2762,0.356000006198883,2586.333251953125,3,456.8740935446463,1370.6222806339388,456.8740935446463,1,0,45.666666666666664,0.42857142857142855,0.5,1.0,11,21,11,False,57.07692307692307,9,0.0,0.0,1.0,0,2,3,0,0,0,0,0,2,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,5.0
2,2,1,1,1,0,1,0,0,0,1,1,1,1,1.0,2572,44,699,2514,342,193,625,459,208,461,459,751,9327,2572,0.2759999930858612,4663.5,5,269.65684351914035,539.3136870382807,269.65684351914035,1,0,20.5,1.0,1.0,0.5,12,33,11,False,30.5,9,0.0,1.0,2.0,0,1,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0,1.0
2,2,1,5,2,0,1,1,0,0,1,1,1,1,0.0,2730,28,412,7621,826,569,1833,695,256,107,235,742,16054,2730,0.1700000017881393,8027.0,5,419.8852481836498,839.7704963672996,419.8852481836498,0,1,63.0,0.2857142857142857,1.0,1.0,11,33,16,False,54.44444444444445,9,0.0,7.0,1.0,0,1,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,3.0
2,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,474,34,243,1394,80,32,131,67,91,45,418,168,3177,474,0.1490000039339065,3177.0,4,328.1139214848281,328.1139214848281,328.1139214848281,0,0,33.0,0.5,0.0,1.0,11,33,0,False,108.0,11,,2.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0
2,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0,1286,4,66,1956,129,178,53,31,39,10,18,97,3867,1286,0.3330000042915344,3867.0,4,304.22823371390194,304.22823371390194,304.22823371390194,0,1,68.0,0.3333333333333333,1.0,0.0,11,29,0,False,30.0,1,,2.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
1,8,1,4,3,0,0,0,0,0,0,0,1,0,0.0,5085,314,629,556,375,211,259,21,89,163,89,182,7973,5085,0.6380000114440918,996.625,1,204.80562814070356,1638.4450251256285,204.80562814070356,6,0,17.875,1.1428571428571428,3.0,0.375,5,9,1,False,4.525862068965518,9,0.0,17.0,0.6,0,1,7,0,0,0,1,0,3,5,6,2,0,0,0,2,1,0,3,0,2,5,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,5.0
2,6,1,3,2,0,1,1,0,1,1,1,0,1,0.0,3260,40,913,4078,518,444,2504,552,335,681,497,1075,14897,3260,0.2189999967813491,2482.833251953125,3,285.3711117894865,1712.226670736919,285.3711117894865,3,0,16.333333333333332,1.2,1.0,0.5,11,33,18,False,30.454545454545453,7,0.0,12.5,1.0,0,1,3,3,0,0,0,0,5,1,4,2,0,0,0,1,1,0,3,0,1,3,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,100.0,3.0
2,1,1,2,1,0,1,0,0,0,1,1,1,1,0.0,1332,124,420,3584,277,77,357,421,191,128,751,510,8172,1332,0.163000002503395,8172.0,5,304.22823371390194,304.22823371390194,304.22823371390194,0,0,40.0,0.3333333333333333,0.0,1.0,11,31,11,False,189.0,11,,3.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.0,0.0
1,4,1,4,2,1,1,1,1,1,1,1,1,1,0.0,5106,23,795,2905,1819,1002,2444,877,988,559,58,892,17468,5106,0.2919999957084656,4367.0,5,456.8740935446463,1827.496374178585,456.8740935446463,1,2,53.0,0.6666666666666666,3.0,0.0,11,32,21,False,17.454545454545457,9,0.0,11.0,0.0,2,1,4,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,2.0
2,4,1,3,1,0,1,0,0,1,1,1,1,1,3.0,2469,31,772,2918,282,216,520,364,232,937,344,720,9805,2469,0.2520000040531158,2451.25,3,222.51403870810185,890.0561548324073,222.51403870810185,2,0,26.0,1.0,1.0,0.5,11,33,14,False,31.5,9,0.0,1.0,0.3333333333333333,0,1,4,0,0,0,0,0,1,3,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,100.0,2.0
1,2,1,1,1,0,0,0,0,0,0,0,0,0,0.0,2584,58,114,524,175,107,95,7,20,9,53,67,3813,2584,0.6779999732971191,1906.5,2,221.43514495554697,442.870289911094,221.43514495554697,0,0,40.5,1.0,0.0,1.0,4,9,0,False,23.0,9,0.07692307692307693,4.0,2.0,0,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,13.0
2,5,1,5,2,0,1,1,0,0,1,1,1,1,3.0,4783,60,1349,5295,717,738,2822,1031,615,2421,372,1429,21632,4783,0.221000000834465,4326.39990234375,5,222.51403870810185,1112.570193540509,222.51403870810185,3,0,20.8,0.7142857142857143,1.5,0.4,12,33,16,False,29.354838709677416,10,0.0,0.0,0.25,0,1,5,0,0,0,0,0,1,4,3,2,0,0,0,0,0,4,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,100.0,1.0
2,1,1,3,2,0,1,0,0,0,0,0,1,1,0.0,862,72,577,2926,307,118,503,508,352,149,772,384,7530,862,0.1140000000596046,7530.0,5,304.22823371390194,304.22823371390194,304.22823371390194,0,0,22.0,0.2,0.0,0.0,11,33,6,False,250.0,10,,2.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0
1,2,3,1,1,0,0,0,0,0,0,0,0,0,0.0,2677,60,169,744,215,171,176,6,91,11,41,100,4461,2677,0.6000000238418579,2230.5,3,385.1045999226904,770.2091998453808,385.1045999226904,0,0,32.0,1.0,0.0,1.0,7,10,0,False,27.0,9,,4.5,1.0,0,1,2,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.0,0.0
1,2,1,2,1,0,0,0,0,0,0,0,1,0,1.0,3874,73,123,791,237,136,111,10,20,15,110,102,5602,3874,0.6919999718666077,2801.0,4,221.43514495554697,442.870289911094,221.43514495554697,1,1,42.0,0.6666666666666666,2.0,0.0,7,15,1,False,8.625,9,0.1111111111111111,3.5,1.0,1,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,9.0
2,4,3,5,3,1,1,1,1,0,1,1,1,1,0.0,7251,349,2849,13655,2496,789,8237,2919,2147,4974,1819,3611,51096,7251,0.1420000046491623,12774.0,5,222.51403870810185,890.0561548324073,222.51403870810185,2,0,26.75,0.5,1.0,0.5,11,34,18,False,45.333333333333336,10,0.0,10.0,0.5,0,2,4,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,100.0,2.0
2,3,1,4,2,1,0,0,1,1,1,1,1,1,0.0,4513,34,607,3109,1676,568,948,620,1551,321,65,736,14748,4513,0.3059999942779541,4916.0,5,287.2568239819281,861.7704719457843,287.2568239819281,1,0,38.333333333333336,0.5,0.5,0.6666666666666666,11,32,14,False,63.666666666666664,8,0.0,9.0,1.0,0,1,3,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100.0,4.0
2,2,1,1,1,0,0,0,0,0,1,1,1,1,0.0,2540,31,507,2683,208,142,361,151,111,338,314,647,8033,2540,0.3160000145435333,4016.5,4,304.22823371390194,608.4564674278039,304.22823371390194,1,0,32.5,1.0,1.0,0.5,12,33,9,False,29.5,8,0.0,6.0,2.0,1,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.0,2.0
2,3,1,2,1,0,1,1,0,0,1,1,1,1,0.0,2788,75,778,4177,637,308,3290,815,411,278,492,1470,15519,2788,0.1800000071525573,5173.0,5,380.2852921423774,1140.8558764271322,380.2852921423774,1,0,17.333333333333332,1.0,0.5,0.3333333333333333,11,33,16,False,42.22222222222222,9,0.0,6.0,0.0,0,1,2,1,0,0,0,0,2,1,1,2,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1.0
1,1,1,2,1,0,0,0,0,0,1,1,0,0,0.0,989,13,69,1620,66,71,106,50,14,10,33,179,3220,989,0.3070000112056732,3220.0,4,262.57131812910706,262.57131812910706,262.57131812910706,0,1,68.0,0.3333333333333333,1.0,0.0,11,15,5,False,23.25,7,0.0,3.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,4.0
2,2,1,2,1,0,1,1,0,0,1,1,0,1,0.0,2996,46,665,3836,801,359,3003,474,403,424,453,819,14279,2996,0.209999993443489,7139.5,5,269.65684351914035,539.3136870382807,269.65684351914035,1,0,18.0,0.6666666666666666,1.0,0.5,6,25,15,False,30.6,7,0.0,3.0,2.0,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.0,5.0
2,5,1,5,4,0,1,0,0,1,1,1,1,1,0.0,3444,51,1109,4405,386,395,1001,624,428,1443,363,1048,14697,3444,0.2339999973773956,2939.39990234375,4,222.51403870810185,1112.570193540509,222.51403870810185,1,0,32.0,0.5555555555555556,0.25,0.0,11,33,14,False,72.0,10,0.0,10.0,0.0,0,1,5,0,0,0,0,0,3,2,3,2,0,0,1,0,1,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,3.0
2,2,1,2,2,1,1,1,0,0,1,1,1,1,0.0,2451,17,262,4700,761,525,1019,1083,235,63,119,662,11897,2451,0.2060000002384185,5948.5,5,419.8852481836498,839.7704963672996,419.8852481836498,0,2,69.5,0.5,2.0,1.0,12,33,17,False,28.8,7,0.45454545454545453,8.0,1.0,0,1,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,11.0
2,2,1,3,1,0,1,0,0,0,1,1,1,1,0.0,2506,20,353,4033,264,324,471,512,143,147,175,615,9563,2506,0.2619999945163727,4781.5,5,419.8852481836498,839.7704963672996,419.8852481836498,0,1,62.0,0.5,1.0,0.0,12,33,11,False,37.333333333333336,7,0.125,5.0,0.5,0,1,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,7.0
1,2,1,5,3,0,0,0,0,1,1,1,1,0,0.0,4756,25,579,2273,2085,565,1070,114,1130,111,28,599,13335,4756,0.3569999933242798,6667.5,5,262.57131812910706,525.1426362582141,262.57131812910706,0,1,63.0,0.25,1.0,0.0,10,23,9,False,33.6,6,0.0,8.0,0.0,0,1,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,3.0
2,4,1,6,2,0,0,1,1,1,1,1,0,1,0.0,5019,34,801,2173,2003,570,4513,189,1351,355,118,782,17908,5019,0.2800000011920929,4477.0,5,347.5996141400574,1390.3984565602295,347.5996141400574,2,0,29.0,0.5,1.0,0.5,12,22,17,False,37.333333333333336,9,0.0,9.0,0.5,0,1,3,1,0,0,0,0,2,2,2,2,0,0,0,0,1,1,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,6.0
2,4,1,5,3,0,1,1,0,1,1,1,1,1,0.0,4548,62,1140,5835,670,655,3304,1095,584,1182,386,1337,20798,4548,0.2189999967813491,5199.5,5,334.3996287929665,1337.5985151718662,334.3996287929665,0,0,38.0,0.5,0.0,0.5,12,33,19,False,138.0,10,0.0,7.0,0.5,0,1,4,0,0,0,0,0,2,2,2,2,0,0,0,0,1,3,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100.0,2.0
2,4,1,4,2,1,1,1,0,1,1,1,1,1,0.0,4641,75,1599,6843,1638,700,4474,1746,1018,2065,831,1623,27253,4641,0.1700000017881393,6813.25,5,347.5996141400574,1390.3984565602295,347.5996141400574,2,0,21.25,0.6666666666666666,1.0,0.25,11,33,20,False,39.900000000000006,10,0.0,8.0,0.0,0,1,3,1,0,0,0,0,2,2,2,2,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,2.0
2,1,2,2,1,1,1,1,0,0,1,1,1,1,0.0,1594,85,773,6140,1425,254,3511,1204,884,278,1281,890,18319,1594,0.0869999974966049,18319.0,5,328.1139214848281,328.1139214848281,328.1139214848281,0,0,34.0,0.3333333333333333,0.0,1.0,11,33,17,False,213.0,11,,3.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.0
2,4,1,4,2,1,1,1,0,1,1,1,0,1,2.0,5073,64,1307,6390,1296,812,3410,1971,969,2266,493,1499,25550,5073,0.1990000009536743,6387.5,5,287.2568239819281,1149.0272959277124,287.2568239819281,2,0,27.25,0.6666666666666666,1.0,0.5,12,33,19,False,41.400000000000006,9,0.0,4.0,1.0,0,1,4,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,75.0,2.0
2,5,2,1,1,0,1,0,0,0,1,1,1,1,5.0,4278,41,1064,3520,291,289,544,341,197,1544,462,945,13516,4278,0.31700000166893,2703.199951171875,3,302.3425215214604,1511.712607607302,302.3425215214604,3,0,15.6,2.5,1.5,0.4,8,25,11,False,12.0,9,0.0,0.0,0.6666666666666666,0,1,5,0,0,0,0,0,2,3,4,0,1,0,0,0,0,0,4,1,0,3,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,100.0,3.0
2,5,1,4,3,0,1,1,0,0,1,1,1,1,0.0,3585,79,994,4549,698,440,2942,848,605,1635,381,1227,17983,3585,0.1990000009536743,3596.60009765625,4,222.51403870810185,1112.570193540509,222.51403870810185,2,0,25.6,0.7142857142857143,0.6666666666666666,0.4,11,33,16,False,46.3448275862069,9,0.0,5.0,0.0,0,1,5,0,0,0,0,0,3,2,3,2,0,0,0,0,5,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,100.0,3.0
1,2,1,2,1,0,1,0,0,0,0,1,0,0,0.0,3002,57,279,435,325,97,211,322,116,113,196,164,5317,3002,0.5649999976158142,2658.5,3,221.43514495554697,442.870289911094,221.43514495554697,0,1,59.0,0.6666666666666666,1.0,0.5,8,8,4,False,15.000000000000002,7,,4.0,1.0,0,2,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,0.0
1,4,3,4,3,0,0,0,0,0,1,1,1,0,0.0,4271,14,524,2577,666,400,494,103,199,280,82,496,10106,4271,0.4230000078678131,2526.5,3,456.8740935446463,1827.496374178585,456.8740935446463,2,0,39.75,0.5714285714285714,1.0,0.0,11,22,6,False,24.81818181818182,9,0.0,8.0,0.0,0,1,4,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,4.0
2,3,2,4,2,1,1,0,1,1,1,1,1,1,0.0,3242,64,1030,5290,830,365,1264,1351,666,1262,633,965,16962,3242,0.1909999996423721,5654.0,5,287.2568239819281,861.7704719457843,287.2568239819281,1,0,31.666666666666668,0.5,0.5,0.3333333333333333,11,33,16,False,63.33333333333333,9,0.0,11.0,0.0,0,2,3,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,1.0
2,4,2,2,1,0,0,0,0,0,0,1,0,0,0.0,2789,15,378,2102,156,215,242,38,88,251,88,619,6981,2789,0.4000000059604645,1745.25,2,285.3711117894865,1141.484447157946,285.3711117894865,2,0,12.75,1.3333333333333333,1.0,0.5,9,11,2,False,11.571428571428573,6,0.0,8.0,0.3333333333333333,0,1,2,1,0,0,1,0,1,3,2,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,2.0
2,7,1,5,3,1,1,1,0,1,1,1,1,1,0.0,6480,100,2040,7266,1295,1138,4856,2310,1054,2553,593,2193,31878,6480,0.2029999941587448,4554.0,5,296.68538494413576,2076.79769460895,296.68538494413576,2,0,23.0,0.875,0.4,0.5714285714285714,12,33,20,False,55.46218487394959,10,0.0,0.0,0.6,0,2,5,2,0,0,0,0,2,5,4,0,2,1,7,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,100.0,5.0
2,3,1,4,3,1,1,1,0,0,1,1,1,1,0.0,6448,102,1810,16041,2612,1130,6919,2446,1238,1315,1107,2729,43897,6448,0.1469999998807907,14632.3330078125,5,346.34247267842966,1039.027418035289,346.34247267842966,0,0,55.333333333333336,0.42857142857142855,0.0,0.3333333333333333,11,34,17,False,152.44444444444443,10,0.0,8.0,0.0,0,1,3,0,0,0,0,0,2,1,1,2,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,3.0
2,2,2,1,1,1,0,0,0,0,1,1,1,1,0.0,2345,9,211,3093,311,269,201,550,123,84,97,369,7662,2345,0.3059999942779541,3831.0,4,304.22823371390194,608.4564674278039,304.22823371390194,1,0,36.5,1.0,1.0,0.0,12,33,10,False,27.5,8,0.2,4.5,1.0,1,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,5.0
1,2,1,4,1,0,0,0,0,0,0,0,0,0,0.0,2495,16,148,2032,269,146,131,27,63,16,18,147,5508,2495,0.453000009059906,2754.0,4,262.57131812910706,525.1426362582141,262.57131812910706,0,2,85.5,0.4,2.0,0.0,12,29,0,False,17.083333333333336,7,0.8571428571428571,5.0,1.0,0,1,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,7.0
